id,premise,hypothesis,lang_abv,language,label
edaf737677,i'm opposed time right probably kind happen know,cannot wait happen.,en,English,1
abcf995622,Slate 's Joseph Nocera.,Nocera works Slate.,en,English,0
c73fa12fc1,prominent red protuberances may named British redcoats.,named black skin.,en,English,2
d70a8413d1,"policy succeeded, fortunate opportunity make contribution people.","policy success, able make contribution people.",en,English,0
55850a69a6,"sweeping panoramas, hike less hour either summit Petit-Bourg (716 m/2,349 ft) Pigeon (770 m/2,526 ft).",people visit choose hike extra half hour least one summit beautiful views.,en,English,1
4cadc34519,"data series tests performed toxicant, toxicant concentrations, test species, analyzed hypothesis tests, precision could assessed qualitative comparison NOEC-LOEC intervals, understanding maximum precision would attained tests yielded NOEC-LOEC interval.",wanted make sure getting results time.,en,English,0
a3cd39a210,"1980s, pragmatic socialist coalition government Christian Democrats brought years unusual stability.",Christian Democrats able maintain power.,en,English,1
93849d9909,Court officials include phone numbers local Legal Services office county lawyer referral system every summons.,Court officials include phone numbers legal aid departments.,en,English,0
d377c6cb7a,uh Jane Eyre wrote Jane Eyre,third chapter Jane Eyre.,en,English,1
1b2e40f201,"pope, suggesting Gen.",Pope making suggestion.,en,English,0
6716888ec5,"17 ""Surely thinking refusing?",opportunity lifetime can't thinking turning down?,en,English,1
aa52a513e9,aid consultants equal justice stakeholders.,"reality, equal justice stakeholders contributed little efforts.",en,English,1
ee1e510bef,"There's nobody telling landlord fix property, Simmons said.",Simmons refused comment landlord told.,en,English,2
116e3182b3,"scorecard included measures accuracy, speed timeliness, unit cost, customer satisfaction, employee development satisfaction.",Accuracy speed included measurements scorecard.,en,English,0
ad8bb38101,"Santa Monica Pier coastal setting Twilight Dance Series, selection free summer concerts arranged year.",Twilight Dance Series offers concerts steep prices.,en,English,2
57a254d7bd,still type music available,would love listen it.,en,English,1
6bf212afe6,know.,know.,en,English,2
56beec98ef,thought used architect worked Taj Mahal.,architect worked Taj Mahal thought worked another building.,en,English,0
d4002ff41b,"also sometimes called simply Beaubourg, 13th-century neighborhood surrounds it.",neighborhood surrounds 10th-century.,en,English,2
b9797bf7d7,"19th century, Kashmir exotic hill-station all, maharaja forbade British buy land there, hit brilliant alternative building luxuriously appointed houseboats moored lakes near Srinagar.",British built luxury houseboats lakes near Srinagar 19th century.,en,English,0
0911640be2,expected cast ballet subject,asked vote subject.,en,English,2
17725a2589,uh oh guess hour somewhat sleep guy woke uh said better get tent they're they're liable come several others already come blown blown away flattened,guy worried safety.,en,English,0
7b3276c596,i'm kind familiar weather way west Texas Lewisville,Lewisville weather reporting station.,en,English,1
3d18b90d52,"important directions simply leads eventually cathedral fortress commanding hilltop, inevitably leads one three gates wall new town.","Go downwards one gates, lead cathedral.",en,English,2
6476f01056,Chatterbox queried Trudeau Dallas Morning News quote.,Chatterbox bother contacting Trudeau Dallas Morning News quote.,en,English,2
353d675146,"'Publicity.' Lincoln removed great hat, making small show dusting off.",Lincoln took hat off.,en,English,0
1ded9d80e8,uh working steady eight hour job working camp relatively real long hours sixteen years old could handle getting five getting bed ten eleven,gave working camp due long working hours.,en,English,2
97ae730f80,"First, acknowledge, maybe even something about, disaffecting fallout globalization, pollution cultural dislocation.",acknowledge fallout globalization.,en,English,2
610d098d67,"gods now, said voice monster front them.",monster's voice loud scary.,en,English,1
a82d0f44f2,Two enough secret.,people dedicated keeping secret.,en,English,1
fc6bd3890f,they're independent there's things good go different mean goes mother's day program week kids,things available become independent.,en,English,1
d648c61853,"Whether drink beer alcohol not, trip Dublin complete without visit pubs miss experience.",Dublin's pubs worth seeing even drinker.,en,English,0
623bc63883,"Bars views live music include Sky Lounge Sheraton Hotel Towers, Tsim Sha Tsui; Cyrano Island Shangri-La Pacific Place.","far go find good drink, gorgeous views, live music.",en,English,1
9aea0cd1c5,"us get busy something.""","""We much, maybe would good us bond together first time while."".",en,English,1
ad005cd202,"spur-road little north sleepy village Anse-Bertrand Anse Laborde, public beach tan sand gorgeous turquoise waters good snorkeling rocky promontories.",water Anse Labord murky green aesthetic ecological features.,en,English,2
173010d0da,look entertainment industry's self-image instead.,Look lawnmower industry example.,en,English,2
d2cdda5c74,best place view spring azaleas Azalea Festival last week April Tokyo's Nezu shrine.,festivals held month April Tokyo.,en,English,2
4f12847a19,Extremely limited exceptions authority established 31 U.S.C.,selected exceptions.,en,English,0
896d332c5a,"Regulation Nature Postal Delivery Services, Ed.",regulation postal delivery service USPS.,en,English,1
20f4ff966c,uh-huh oh yeah heard one let's see can't oh gosh probably wipes whole inventory TV shows um PBS,TV shows available.,en,English,1
ffe41631cb,community courthouse held every second Tuesday month Carver 217 Paso Hondo.,second Tuesday month community courthouse.,en,English,0
5770e0523f,"hard believe, anyone knows well, actually speechless period, Zelon said.",Zelon normally talkative opinionated person.,en,English,1
f52b4667fe,oh wow started well five years ago think,first year rough.,en,English,1
0640315a3c,management consultants describe dysfunctional interactions one's fellow workers value-subtracting behavior.,interactions workers reduce value consultants.,en,English,0
07e2ad9883,like guy pigs,pigs borrows them.,en,English,2
ff09a86a3d,"Beatrice Grace made OK legally, us never use products without thinking Travolta losing shirt name wasted-away little kids.",Beatrice nearly sent prison many months.,en,English,1
b801ca8322,"Huntington--like Buchanan--claims cultural defending integrity cultures, ours.","men care happens cultures, own.",en,English,2
e59c132557,there's uh inscriptions dates anything else,dates rubbed off.,en,English,1
bef088992d,yeah guess know look oh ever seen Jacques Teti Teti movies French movies uh Teti,ever watched French films?,en,English,1
f44d5eb7a4,oh hum well uh reason never really gotten enthused football summer World League,Football active summer.,en,English,0
821ec82d21,"area 541 sq km (209 sq miles), slightly smaller Isle Man twice Martha's Vineyard Massachusetts.",island Mediterranean Sea.,en,English,1
2fad58af80,"Meanwhile, site established WorldAid '96 Global Expo Conference Emergency Relief, took place last fall, gives firsthand glimpse frequently crass world relief business (note long list commercial exhibitors attendance).",WorldAid GLobal expo 1996.,en,English,0
488adfcb1b,yeah think get bogged lot small issues people know special interest groups blow,"issues, big small, address.",en,English,2
14c2d1fb6a,"started Wild Bunch : sexualized violence, made beautiful.",Violence look positive due Wild Bunch.,en,English,1
d43edbfcce,Chatterbox queried Trudeau Dallas Morning News quote.,Chatterbox queried Trudeau said immigrants.,en,English,1
953f95a35b,"national mood stressed octagonal spire University's Rajabai Clocktower, 24 figures representing castes Maharashtra State, Mumbai capital.",Rajabai Clocktower open twice day visitors walk to.,en,English,1
bba75a4acb,LASNNY one oldest cost-effective legal services organizations United States.,LASNNY new legal services organization.,en,English,2
6c95aa9ccf,"Tom winner year's supply Turtle Wax, receive prize soon Shopping Avenger figures much Turtle Wax actually constitutes year's supply.",Tom winner years contest.,en,English,0
8e6528da69,standing front grey backdrop- somewhere could anywhere.,tell front backdrop.,en,English,0
ce2ec355fc,Wall Street Journal Business Bulletin fact dramatizes profoundly well-off country is--Americans throw approximately 12 percent stuff buy supermarket.,Americans throw away 12 percent buy supermarkets.,en,English,0
9aef5004f8,Slate could put someone reasonable grasp elementary finance balanced viewpoint charge writing tax piece.,Slate sometimes covers tax issues.,en,English,1
ef9f077811,"Territorial rights, form deck chair, assured nominal sum.",territorial rights deck chair.,en,English,2
06e2ae3b48,"good mistress me, sir.",perfect job.,en,English,1
fb2bf74985,square,inside every square except corners.,en,English,1
26d954518f,kind kind nothing anything,think awful waste time space.,en,English,1
df54725c28,yeah definitely way way,able find way corn maze,en,English,1
9844e378d6,changing summers getting hot winters cold guess live,get 30 degrees Celsius summer.,en,English,1
